title,artist,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
The Passenger (LaLaLa) [feat. MOKABY],Passenger,https://open.spotify.com/track/2A0CxheiQGQdCiKtOR7jMP,0.673,0.771,0.0,-6.178,0.0,0.137,0.0609,0.000277,0.209,0.687,125.061,2A0CxheiQGQdCiKtOR7jMP,spotify:track:2A0CxheiQGQdCiKtOR7jMP,https://api.spotify.com/v1/tracks/2A0CxheiQGQdCiKtOR7jMP,https://api.spotify.com/v1/audio-analysis/2A0CxheiQGQdCiKtOR7jMP,159360.0,4.0
Passenger,Passenger,https://open.spotify.com/track/7BS6Xfx1NOJbEy4TE9TPAM,0.696,0.675,0.0,-6.769,1.0,0.0725,0.631,6.23e-06,0.114,0.254,126.901,7BS6Xfx1NOJbEy4TE9TPAM,spotify:track:7BS6Xfx1NOJbEy4TE9TPAM,https://api.spotify.com/v1/tracks/7BS6Xfx1NOJbEy4TE9TPAM,https://api.spotify.com/v1/audio-analysis/7BS6Xfx1NOJbEy4TE9TPAM,238067.0,4.0
The Passenger,Passenger,https://open.spotify.com/track/6EZDbjz2X5XzgIZCtbsrXh,0.457,0.93,2.0,-4.544,0.0,0.0673,0.0309,6.27e-05,0.135,0.294,139.819,6EZDbjz2X5XzgIZCtbsrXh,spotify:track:6EZDbjz2X5XzgIZCtbsrXh,https://api.spotify.com/v1/tracks/6EZDbjz2X5XzgIZCtbsrXh,https://api.spotify.com/v1/audio-analysis/6EZDbjz2X5XzgIZCtbsrXh,309307.0,4.0
Passenger Seat,Passenger,https://open.spotify.com/track/4FF4q2qyOsFhRavZ0bdVXT,0.597,0.0958,2.0,-17.319,1.0,0.0329,0.775,0.0188,0.11,0.0961,77.681,4FF4q2qyOsFhRavZ0bdVXT,spotify:track:4FF4q2qyOsFhRavZ0bdVXT,https://api.spotify.com/v1/tracks/4FF4q2qyOsFhRavZ0bdVXT,https://api.spotify.com/v1/audio-analysis/4FF4q2qyOsFhRavZ0bdVXT,221693.0,3.0
Voices in Her Head,Passenger,https://open.spotify.com/track/5UNwNw1KPWT2Rup2xIwevt,0.573,0.631,6.0,-8.185,0.0,0.0287,0.569,0.922,0.223,0.0418,101.957,5UNwNw1KPWT2Rup2xIwevt,spotify:track:5UNwNw1KPWT2Rup2xIwevt,https://api.spotify.com/v1/tracks/5UNwNw1KPWT2Rup2xIwevt,https://api.spotify.com/v1/audio-analysis/5UNwNw1KPWT2Rup2xIwevt,242500.0,4.0
Passenger - Ezzy Remix,Passenger,https://open.spotify.com/track/5UaRTqUL7me48lq1zunO62,0.567,0.258,8.0,-19.062,1.0,0.12,0.423,0.852,0.0919,0.206,176.082,5UaRTqUL7me48lq1zunO62,spotify:track:5UaRTqUL7me48lq1zunO62,https://api.spotify.com/v1/tracks/5UaRTqUL7me48lq1zunO62,https://api.spotify.com/v1/audio-analysis/5UaRTqUL7me48lq1zunO62,114761.0,3.0
Passengers,Passenger,https://open.spotify.com/track/58GSV5f6YqrgpWOpAku2Ic,0.627,0.346,2.0,-15.77,1.0,0.0321,0.587,0.136,0.116,0.418,133.002,58GSV5f6YqrgpWOpAku2Ic,spotify:track:58GSV5f6YqrgpWOpAku2Ic,https://api.spotify.com/v1/tracks/58GSV5f6YqrgpWOpAku2Ic,https://api.spotify.com/v1/audio-analysis/58GSV5f6YqrgpWOpAku2Ic,212256.0,4.0
Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,0.641,0.922,2.0,-4.457,1.0,0.0786,0.0291,0.0,0.0862,0.847,146.078,3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343.0,4.0
Wing$,Macklemore & Ryan Lewis,https://open.spotify.com/track/5n5uyFpfopa4mNdSN0gTaH,0.4,0.602,7.0,-6.988,0.0,0.197,0.353,0.0,0.191,0.0964,74.142,5n5uyFpfopa4mNdSN0gTaH,spotify:track:5n5uyFpfopa4mNdSN0gTaH,https://api.spotify.com/v1/tracks/5n5uyFpfopa4mNdSN0gTaH,https://api.spotify.com/v1/audio-analysis/5n5uyFpfopa4mNdSN0gTaH,298641.0,4.0
Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,https://open.spotify.com/track/22skzmqfdWrjJylampe0kt,0.633,0.927,2.0,-4.468,1.0,0.0839,0.0267,0.0,0.0986,0.88,146.097,22skzmqfdWrjJylampe0kt,spotify:track:22skzmqfdWrjJylampe0kt,https://api.spotify.com/v1/tracks/22skzmqfdWrjJylampe0kt,https://api.spotify.com/v1/audio-analysis/22skzmqfdWrjJylampe0kt,258432.0,4.0
Growing Up (feat. Ed Sheeran),Macklemore & Ryan Lewis,https://open.spotify.com/track/44T13PWJ87jb3lFElhVIHx,0.74,0.549,9.0,-7.072,1.0,0.303,0.178,0.0,0.114,0.469,85.16,44T13PWJ87jb3lFElhVIHx,spotify:track:44T13PWJ87jb3lFElhVIHx,https://api.spotify.com/v1/tracks/44T13PWJ87jb3lFElhVIHx,https://api.spotify.com/v1/audio-analysis/44T13PWJ87jb3lFElhVIHx,305240.0,4.0
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,https://open.spotify.com/track/6CjtS2JZH9RkDz5UVInsa9,0.781,0.526,6.0,-6.986,0.0,0.293,0.0633,0.0,0.0457,0.665,94.993,6CjtS2JZH9RkDz5UVInsa9,spotify:track:6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/tracks/6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/audio-analysis/6CjtS2JZH9RkDz5UVInsa9,235613.0,4.0
Intro - Live From Spotify NYC,Macklemore & Ryan Lewis,https://open.spotify.com/track/5QfBuE8VSeZHRnQta8BsqO,0.611,0.432,8.0,-22.338,1.0,0.908,0.608,0.0,0.393,0.353,107.128,5QfBuE8VSeZHRnQta8BsqO,spotify:track:5QfBuE8VSeZHRnQta8BsqO,https://api.spotify.com/v1/tracks/5QfBuE8VSeZHRnQta8BsqO,https://api.spotify.com/v1/audio-analysis/5QfBuE8VSeZHRnQta8BsqO,112564.0,4.0
"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Macklemore & Ryan Lewis,https://open.spotify.com/track/5pfJsMwoRYKampPay8amX0,0.828,0.609,1.0,-4.402,1.0,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,5pfJsMwoRYKampPay8amX0,spotify:track:5pfJsMwoRYKampPay8amX0,https://api.spotify.com/v1/tracks/5pfJsMwoRYKampPay8amX0,https://api.spotify.com/v1/audio-analysis/5pfJsMwoRYKampPay8amX0,292593.0,4.0
Gold (feat. Eighty4 Fly),Macklemore & Ryan Lewis,https://open.spotify.com/track/0tgT7O2iXdeXfySmwQNAbY,0.471,0.674,5.0,-5.015,1.0,0.149,0.0991,0.0,0.0873,0.626,172.023,0tgT7O2iXdeXfySmwQNAbY,spotify:track:0tgT7O2iXdeXfySmwQNAbY,https://api.spotify.com/v1/tracks/0tgT7O2iXdeXfySmwQNAbY,https://api.spotify.com/v1/audio-analysis/0tgT7O2iXdeXfySmwQNAbY,251510.0,4.0
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,https://open.spotify.com/track/7bYZBVrnRfqeaPbhRyEvK3,0.781,0.526,6.0,-6.986,0.0,0.293,0.0633,0.0,0.0457,0.665,94.993,7bYZBVrnRfqeaPbhRyEvK3,spotify:track:7bYZBVrnRfqeaPbhRyEvK3,https://api.spotify.com/v1/tracks/7bYZBVrnRfqeaPbhRyEvK3,https://api.spotify.com/v1/audio-analysis/7bYZBVrnRfqeaPbhRyEvK3,235613.0,4.0
White Walls (feat. ScHoolboy Q & Hollis),Macklemore & Ryan Lewis,https://open.spotify.com/track/1o1Pny4JcE3LdUBeBedbm6,0.768,0.782,7.0,-5.545,1.0,0.141,0.0545,0.0,0.338,0.842,116.492,1o1Pny4JcE3LdUBeBedbm6,spotify:track:1o1Pny4JcE3LdUBeBedbm6,https://api.spotify.com/v1/tracks/1o1Pny4JcE3LdUBeBedbm6,https://api.spotify.com/v1/audio-analysis/1o1Pny4JcE3LdUBeBedbm6,220319.0,4.0
Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb,0.769,0.719,8.0,-5.472,1.0,0.0474,0.0143,0.00777,0.359,0.863,121.955,0zLCBJZSiELJf02ucPP9wb,spotify:track:0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/tracks/0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/audio-analysis/0zLCBJZSiELJf02ucPP9wb,176867.0,4.0
Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,0.785,0.721,8.0,-5.457,1.0,0.0506,0.0149,0.00432,0.285,0.894,121.962,2Wo6QQD1KMDWeFkkjLqwx5,spotify:track:2Wo6QQD1KMDWeFkkjLqwx5,https://api.spotify.com/v1/tracks/2Wo6QQD1KMDWeFkkjLqwx5,https://api.spotify.com/v1/audio-analysis/2Wo6QQD1KMDWeFkkjLqwx5,176219.0,4.0
Stadiums,SAINt JHN,https://open.spotify.com/track/5Sqya98MFN0RHN2oglnTTX,0.734,0.775,2.0,-3.257,1.0,0.179,0.0243,0.0,0.128,0.321,156.052,5Sqya98MFN0RHN2oglnTTX,spotify:track:5Sqya98MFN0RHN2oglnTTX,https://api.spotify.com/v1/tracks/5Sqya98MFN0RHN2oglnTTX,https://api.spotify.com/v1/audio-analysis/5Sqya98MFN0RHN2oglnTTX,172422.0,4.0
Roses,SAINt JHN,https://open.spotify.com/track/3mRlFZHUyvJbPTlkzg4LyJ,0.782,0.5,5.0,-6.473,0.0,0.0611,0.342,1.88e-05,0.133,0.28,102.008,3mRlFZHUyvJbPTlkzg4LyJ,spotify:track:3mRlFZHUyvJbPTlkzg4LyJ,https://api.spotify.com/v1/tracks/3mRlFZHUyvJbPTlkzg4LyJ,https://api.spotify.com/v1/audio-analysis/3mRlFZHUyvJbPTlkzg4LyJ,173611.0,4.0
Reflex,SAINt JHN,https://open.spotify.com/track/2HhJ0b1AwX5Vgcnf3zzx1p,0.693,0.494,1.0,-7.252,0.0,0.108,0.139,0.000187,0.111,0.302,135.022,2HhJ0b1AwX5Vgcnf3zzx1p,spotify:track:2HhJ0b1AwX5Vgcnf3zzx1p,https://api.spotify.com/v1/tracks/2HhJ0b1AwX5Vgcnf3zzx1p,https://api.spotify.com/v1/audio-analysis/2HhJ0b1AwX5Vgcnf3zzx1p,241842.0,4.0
Trap (feat. Lil Baby),SAINt JHN,https://open.spotify.com/track/2Y8hY4rRRQQjdaZkkwzpd9,0.791,0.839,0.0,-2.887,1.0,0.0424,0.0849,0.0,0.193,0.349,116.991,2Y8hY4rRRQQjdaZkkwzpd9,spotify:track:2Y8hY4rRRQQjdaZkkwzpd9,https://api.spotify.com/v1/tracks/2Y8hY4rRRQQjdaZkkwzpd9,https://api.spotify.com/v1/audio-analysis/2Y8hY4rRRQQjdaZkkwzpd9,184699.0,4.0
"Monica Lewinsky, Election Year (feat. DaBaby & A Boogie Wit da Hoodie)",SAINt JHN,https://open.spotify.com/track/2UGIICxl8lXxCRpYtnTPUD,0.846,0.675,0.0,-5.124,0.0,0.139,0.272,0.0,0.108,0.564,106.015,2UGIICxl8lXxCRpYtnTPUD,spotify:track:2UGIICxl8lXxCRpYtnTPUD,https://api.spotify.com/v1/tracks/2UGIICxl8lXxCRpYtnTPUD,https://api.spotify.com/v1/audio-analysis/2UGIICxl8lXxCRpYtnTPUD,210569.0,4.0
Monica Lewinsky (feat. A Boogie Wit da Hoodie),SAINt JHN,https://open.spotify.com/track/4hTErxf8ZqFNGH0hZqEoAI,0.828,0.521,10.0,-5.583,1.0,0.137,0.858,0.0,0.13,0.369,106.009,4hTErxf8ZqFNGH0hZqEoAI,spotify:track:4hTErxf8ZqFNGH0hZqEoAI,https://api.spotify.com/v1/tracks/4hTErxf8ZqFNGH0hZqEoAI,https://api.spotify.com/v1/audio-analysis/4hTErxf8ZqFNGH0hZqEoAI,200475.0,4.0
Brilliant Bitch,SAINt JHN,https://open.spotify.com/track/3bV8YN5Cl2yHIx79zI5tSy,0.841,0.297,5.0,-9.849,0.0,0.1,0.19,1.84e-05,0.248,0.319,110.046,3bV8YN5Cl2yHIx79zI5tSy,spotify:track:3bV8YN5Cl2yHIx79zI5tSy,https://api.spotify.com/v1/tracks/3bV8YN5Cl2yHIx79zI5tSy,https://api.spotify.com/v1/audio-analysis/3bV8YN5Cl2yHIx79zI5tSy,184333.0,4.0
Selfish,SAINt JHN,https://open.spotify.com/track/6lDfHLmWTr1JnVgQhVBy41,0.69,0.555,1.0,-7.103,1.0,0.0342,0.377,0.00371,0.107,0.154,102.044,6lDfHLmWTr1JnVgQhVBy41,spotify:track:6lDfHLmWTr1JnVgQhVBy41,https://api.spotify.com/v1/tracks/6lDfHLmWTr1JnVgQhVBy41,https://api.spotify.com/v1/audio-analysis/6lDfHLmWTr1JnVgQhVBy41,234971.0,4.0
Faded,Alan Walker,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz,0.468,0.627,6.0,-5.085,1.0,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,698ItKASDavgwZ3WjaWjtz,spotify:track:698ItKASDavgwZ3WjaWjtz,https://api.spotify.com/v1/tracks/698ItKASDavgwZ3WjaWjtz,https://api.spotify.com/v1/audio-analysis/698ItKASDavgwZ3WjaWjtz,212107.0,4.0
PS5 (with TOMORROW X TOGETHER & Alan Walker),Alan Walker,https://open.spotify.com/track/7xNCacksfUkYXsXuSW4vNF,0.602,0.642,2.0,-5.404,0.0,0.211,0.0131,5.33e-06,0.0668,0.54,175.978,7xNCacksfUkYXsXuSW4vNF,spotify:track:7xNCacksfUkYXsXuSW4vNF,https://api.spotify.com/v1/tracks/7xNCacksfUkYXsXuSW4vNF,https://api.spotify.com/v1/audio-analysis/7xNCacksfUkYXsXuSW4vNF,152214.0,4.0
Faded,Alan Walker,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,0.589,0.651,6.0,-5.097,1.0,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,7gHs73wELdeycvS48JfIos,spotify:track:7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/audio-analysis/7gHs73wELdeycvS48JfIos,212627.0,4.0
The Spectre,Alan Walker,https://open.spotify.com/track/2DGa7iaidT5s0qnINlwMjJ,0.654,0.711,1.0,-7.437,0.0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,2DGa7iaidT5s0qnINlwMjJ,spotify:track:2DGa7iaidT5s0qnINlwMjJ,https://api.spotify.com/v1/tracks/2DGa7iaidT5s0qnINlwMjJ,https://api.spotify.com/v1/audio-analysis/2DGa7iaidT5s0qnINlwMjJ,193788.0,4.0
Play,Alan Walker,https://open.spotify.com/track/4jp4Z02kzzg8gK0NmDGgml,0.52,0.798,6.0,-5.498,0.0,0.0391,0.101,0.0,0.0932,0.168,101.944,4jp4Z02kzzg8gK0NmDGgml,spotify:track:4jp4Z02kzzg8gK0NmDGgml,https://api.spotify.com/v1/tracks/4jp4Z02kzzg8gK0NmDGgml,https://api.spotify.com/v1/audio-analysis/4jp4Z02kzzg8gK0NmDGgml,167977.0,4.0
Darkside,Alan Walker,https://open.spotify.com/track/6SRWhUJcD2YKahCwHavz3X,0.43,0.606,4.0,-5.115,0.0,0.0431,0.131,0.0,0.173,0.123,169.988,6SRWhUJcD2YKahCwHavz3X,spotify:track:6SRWhUJcD2YKahCwHavz3X,https://api.spotify.com/v1/tracks/6SRWhUJcD2YKahCwHavz3X,https://api.spotify.com/v1/audio-analysis/6SRWhUJcD2YKahCwHavz3X,211680.0,4.0
Alone,Alan Walker,https://open.spotify.com/track/3LlmKSHR3Rs0Y3KHQLAYDk,0.673,0.914,10.0,-3.962,1.0,0.0496,0.229,0.000478,0.186,0.183,97.021,3LlmKSHR3Rs0Y3KHQLAYDk,spotify:track:3LlmKSHR3Rs0Y3KHQLAYDk,https://api.spotify.com/v1/tracks/3LlmKSHR3Rs0Y3KHQLAYDk,https://api.spotify.com/v1/audio-analysis/3LlmKSHR3Rs0Y3KHQLAYDk,160427.0,4.0
Shut Up,Alan Walker,https://open.spotify.com/track/1hf9Wu2l0XIgAcTZLSAUJe,0.378,0.614,1.0,-3.809,0.0,0.0761,0.13,0.0,0.309,0.451,175.937,1hf9Wu2l0XIgAcTZLSAUJe,spotify:track:1hf9Wu2l0XIgAcTZLSAUJe,https://api.spotify.com/v1/tracks/1hf9Wu2l0XIgAcTZLSAUJe,https://api.spotify.com/v1/audio-analysis/1hf9Wu2l0XIgAcTZLSAUJe,132955.0,4.0
Alone,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,0.676,0.929,10.0,-3.194,1.0,0.0458,0.186,0.000405,0.121,0.157,97.019,0JiVRyTJcJnmlwCZ854K4p,spotify:track:0JiVRyTJcJnmlwCZ854K4p,https://api.spotify.com/v1/tracks/0JiVRyTJcJnmlwCZ854K4p,https://api.spotify.com/v1/audio-analysis/0JiVRyTJcJnmlwCZ854K4p,161200.0,4.0
Lovesick,Alan Walker,https://open.spotify.com/track/2ECNBJ0b112QmhoBHKq8O6,0.585,0.555,9.0,-4.694,0.0,0.0304,0.00539,1.73e-06,0.354,0.162,122.941,2ECNBJ0b112QmhoBHKq8O6,spotify:track:2ECNBJ0b112QmhoBHKq8O6,https://api.spotify.com/v1/tracks/2ECNBJ0b112QmhoBHKq8O6,https://api.spotify.com/v1/audio-analysis/2ECNBJ0b112QmhoBHKq8O6,129024.0,4.0
Without Me,Halsey,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,0.752,0.488,6.0,-7.05,1.0,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,6FZDfxM3a3UCqtzo5pxSLZ,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,https://api.spotify.com/v1/tracks/6FZDfxM3a3UCqtzo5pxSLZ,https://api.spotify.com/v1/audio-analysis/6FZDfxM3a3UCqtzo5pxSLZ,201661.0,4.0
Ashley,Halsey,https://open.spotify.com/track/55ZcA6PazdlXjE1jO5GrzJ,0.663,0.531,7.0,-6.339,1.0,0.0827,0.137,0.0,0.146,0.366,125.014,55ZcA6PazdlXjE1jO5GrzJ,spotify:track:55ZcA6PazdlXjE1jO5GrzJ,https://api.spotify.com/v1/tracks/55ZcA6PazdlXjE1jO5GrzJ,https://api.spotify.com/v1/audio-analysis/55ZcA6PazdlXjE1jO5GrzJ,186188.0,4.0
Bad At Love,Halsey,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl,0.675,0.751,0.0,-3.539,1.0,0.0296,0.0604,0.0,0.0893,0.612,118.384,7y9iMe8SOB6z3NoHE2OfXl,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/tracks/7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/audio-analysis/7y9iMe8SOB6z3NoHE2OfXl,181279.0,4.0
1121,Halsey,https://open.spotify.com/track/0O6SiaA3cBp24ZYnPX2GVQ,0.606,0.293,4.0,-7.519,0.0,0.0294,0.283,0.0,0.094,0.127,121.936,0O6SiaA3cBp24ZYnPX2GVQ,spotify:track:0O6SiaA3cBp24ZYnPX2GVQ,https://api.spotify.com/v1/tracks/0O6SiaA3cBp24ZYnPX2GVQ,https://api.spotify.com/v1/audio-analysis/0O6SiaA3cBp24ZYnPX2GVQ,162520.0,4.0
forget me too (feat. Halsey),Halsey,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m,0.654,0.875,1.0,-4.845,1.0,0.0744,0.000417,0.0086,0.194,0.522,99.975,1VSuFS7PahCN3SWbOcQ98m,spotify:track:1VSuFS7PahCN3SWbOcQ98m,https://api.spotify.com/v1/tracks/1VSuFS7PahCN3SWbOcQ98m,https://api.spotify.com/v1/audio-analysis/1VSuFS7PahCN3SWbOcQ98m,171621.0,4.0
Gasoline,Halsey,https://open.spotify.com/track/2IO7yf562c1zLzpanal1DT,0.731,0.58,10.0,-7.328,0.0,0.0399,0.223,0.0,0.129,0.319,119.997,2IO7yf562c1zLzpanal1DT,spotify:track:2IO7yf562c1zLzpanal1DT,https://api.spotify.com/v1/tracks/2IO7yf562c1zLzpanal1DT,https://api.spotify.com/v1/audio-analysis/2IO7yf562c1zLzpanal1DT,199593.0,4.0
Him & I (with Halsey),Halsey,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,0.589,0.731,2.0,-6.343,1.0,0.0868,0.0534,0.0,0.308,0.191,87.908,5k38wzpLb15YgncyWdTZE4,spotify:track:5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4,268867.0,4.0
You should be sad,Halsey,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,0.591,0.585,2.0,-6.35,1.0,0.0277,0.143,0.0,0.109,0.324,110.94,7lidXGPXPYLNThITAOTlkK,spotify:track:7lidXGPXPYLNThITAOTlkK,https://api.spotify.com/v1/tracks/7lidXGPXPYLNThITAOTlkK,https://api.spotify.com/v1/audio-analysis/7lidXGPXPYLNThITAOTlkK,205473.0,4.0
Cooler Than Me - Single Mix,Mike Posner,https://open.spotify.com/track/2V4bv1fNWfTcyRJKmej6Sj,0.768,0.82,7.0,-4.63,0.0,0.0474,0.179,0.0,0.689,0.625,129.965,2V4bv1fNWfTcyRJKmej6Sj,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,https://api.spotify.com/v1/tracks/2V4bv1fNWfTcyRJKmej6Sj,https://api.spotify.com/v1/audio-analysis/2V4bv1fNWfTcyRJKmej6Sj,213293.0,4.0
I Took A Pill In Ibiza - Seeb Remix,Mike Posner,https://open.spotify.com/track/1MtUq6Wp1eQ8PC6BbPCj8P,0.664,0.714,7.0,-6.645,0.0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,1MtUq6Wp1eQ8PC6BbPCj8P,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/tracks/1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/audio-analysis/1MtUq6Wp1eQ8PC6BbPCj8P,197933.0,4.0
Cooler Than Me (feat. Big Sean),Mike Posner,https://open.spotify.com/track/2DPYlWl50ydYsnnuryL5aX,0.837,0.515,7.0,-4.065,0.0,0.0793,0.103,0.0,0.233,0.769,129.001,2DPYlWl50ydYsnnuryL5aX,spotify:track:2DPYlWl50ydYsnnuryL5aX,https://api.spotify.com/v1/tracks/2DPYlWl50ydYsnnuryL5aX,https://api.spotify.com/v1/audio-analysis/2DPYlWl50ydYsnnuryL5aX,227840.0,4.0
Smoke & Drive,Mike Posner,https://open.spotify.com/track/3nPs9fSYEZAd5rzf0mJG1y,0.599,0.598,11.0,-4.885,1.0,0.114,0.012,0.0,0.214,0.267,86.895,3nPs9fSYEZAd5rzf0mJG1y,spotify:track:3nPs9fSYEZAd5rzf0mJG1y,https://api.spotify.com/v1/tracks/3nPs9fSYEZAd5rzf0mJG1y,https://api.spotify.com/v1/audio-analysis/3nPs9fSYEZAd5rzf0mJG1y,210678.0,4.0
Please Don't Go,Mike Posner,https://open.spotify.com/track/6jg5SRvdGxvJ0DzNV0UqEK,0.699,0.882,4.0,-3.896,0.0,0.0311,0.00296,0.0544,0.13,0.657,120.016,6jg5SRvdGxvJ0DzNV0UqEK,spotify:track:6jg5SRvdGxvJ0DzNV0UqEK,https://api.spotify.com/v1/tracks/6jg5SRvdGxvJ0DzNV0UqEK,https://api.spotify.com/v1/audio-analysis/6jg5SRvdGxvJ0DzNV0UqEK,196813.0,4.0
Bow Chicka Wow Wow (feat. Lil' Wayne),Mike Posner,https://open.spotify.com/track/7neVcKsbivjMDIkdfoao5m,0.626,0.67,7.0,-5.381,1.0,0.0534,0.318,0.0,0.0429,0.523,73.422,7neVcKsbivjMDIkdfoao5m,spotify:track:7neVcKsbivjMDIkdfoao5m,https://api.spotify.com/v1/tracks/7neVcKsbivjMDIkdfoao5m,https://api.spotify.com/v1/audio-analysis/7neVcKsbivjMDIkdfoao5m,223253.0,4.0
Cooler Than Me,Mike Posner,https://open.spotify.com/track/2qE3sj3jXj44kbCIU7bkIn,0.84,0.504,7.0,-4.277,0.0,0.15,0.15,0.0,0.164,0.79,129.014,2qE3sj3jXj44kbCIU7bkIn,spotify:track:2qE3sj3jXj44kbCIU7bkIn,https://api.spotify.com/v1/tracks/2qE3sj3jXj44kbCIU7bkIn,https://api.spotify.com/v1/audio-analysis/2qE3sj3jXj44kbCIU7bkIn,225123.0,4.0
Switch Lanes,Mike Posner,https://open.spotify.com/track/2ysVuXmtSgghzyYijfj7Od,0.717,0.604,6.0,-6.602,1.0,0.109,0.116,9.68e-06,0.132,0.749,67.029,2ysVuXmtSgghzyYijfj7Od,spotify:track:2ysVuXmtSgghzyYijfj7Od,https://api.spotify.com/v1/tracks/2ysVuXmtSgghzyYijfj7Od,https://api.spotify.com/v1/audio-analysis/2ysVuXmtSgghzyYijfj7Od,204270.0,4.0
Song About You,Mike Posner,https://open.spotify.com/track/29dfnKJ6WvYcJpgQ0MKzX7,0.687,0.846,2.0,-3.003,1.0,0.0419,0.172,1.24e-05,0.0806,0.589,87.024,29dfnKJ6WvYcJpgQ0MKzX7,spotify:track:29dfnKJ6WvYcJpgQ0MKzX7,https://api.spotify.com/v1/tracks/29dfnKJ6WvYcJpgQ0MKzX7,https://api.spotify.com/v1/audio-analysis/29dfnKJ6WvYcJpgQ0MKzX7,190147.0,4.0
In My Zone,Mike Posner,https://open.spotify.com/track/5i2bkKprKcLgcYb07g7I5u,0.723,0.691,1.0,-6.784,0.0,0.219,0.279,0.0,0.0363,0.512,138.038,5i2bkKprKcLgcYb07g7I5u,spotify:track:5i2bkKprKcLgcYb07g7I5u,https://api.spotify.com/v1/tracks/5i2bkKprKcLgcYb07g7I5u,https://api.spotify.com/v1/audio-analysis/5i2bkKprKcLgcYb07g7I5u,298200.0,5.0
Tití Me Preguntó,Bad Bunny,https://open.spotify.com/track/1IHWl5LamUGEuP4ozKQSXZ,0.65,0.715,5.0,-5.198,0.0,0.253,0.0993,0.000291,0.126,0.187,106.672,1IHWl5LamUGEuP4ozKQSXZ,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,https://api.spotify.com/v1/tracks/1IHWl5LamUGEuP4ozKQSXZ,https://api.spotify.com/v1/audio-analysis/1IHWl5LamUGEuP4ozKQSXZ,243717.0,4.0
Bad Bunnies,Bad Bunny,https://open.spotify.com/track/2SgvJW8CRVNWPgaEpvtXP3,0.761,0.765,6.0,-2.209,1.0,0.0481,0.0147,0.000628,0.11,0.683,99.013,2SgvJW8CRVNWPgaEpvtXP3,spotify:track:2SgvJW8CRVNWPgaEpvtXP3,https://api.spotify.com/v1/tracks/2SgvJW8CRVNWPgaEpvtXP3,https://api.spotify.com/v1/audio-analysis/2SgvJW8CRVNWPgaEpvtXP3,186667.0,4.0
